PC4	Gemeente code	Provincie code	Provincie name	Gemeente name
2451	1884	28	Zuid-Holland	Kaag en Braassem
2461	569	28	Zuid-Holland	Nieuwkoop
2465	1884	28	Zuid-Holland	Kaag en Braassem
2471	484	28	Zuid-Holland	Alphen aan den Rijn
2481	1884	28	Zuid-Holland	Kaag en Braassem
2491	518	28	Zuid-Holland	's-Gravenhage
2492	518	28	Zuid-Holland	's-Gravenhage
2493	518	28	Zuid-Holland	's-Gravenhage
2495	518	28	Zuid-Holland	's-Gravenhage
2496	518	28	Zuid-Holland	's-Gravenhage
2497	518	28	Zuid-Holland	's-Gravenhage
2498	518	28	Zuid-Holland	's-Gravenhage
2511	518	28	Zuid-Holland	's-Gravenhage
2512	518	28	Zuid-Holland	's-Gravenhage
2513	518	28	Zuid-Holland	's-Gravenhage
2514	518	28	Zuid-Holland	's-Gravenhage
2515	518	28	Zuid-Holland	's-Gravenhage
2516	518	28	Zuid-Holland	's-Gravenhage
2517	518	28	Zuid-Holland	's-Gravenhage
2518	518	28	Zuid-Holland	's-Gravenhage
2521	518	28	Zuid-Holland	's-Gravenhage
2522	518	28	Zuid-Holland	's-Gravenhage
2523	518	28	Zuid-Holland	's-Gravenhage
2524	518	28	Zuid-Holland	's-Gravenhage
2525	518	28	Zuid-Holland	's-Gravenhage
2526	518	28	Zuid-Holland	's-Gravenhage
2531	518	28	Zuid-Holland	's-Gravenhage
2532	518	28	Zuid-Holland	's-Gravenhage
2533	518	28	Zuid-Holland	's-Gravenhage
2541	518	28	Zuid-Holland	's-Gravenhage
2542	518	28	Zuid-Holland	's-Gravenhage
2543	518	28	Zuid-Holland	's-Gravenhage
2544	518	28	Zuid-Holland	's-Gravenhage
2545	518	28	Zuid-Holland	's-Gravenhage
2546	518	28	Zuid-Holland	's-Gravenhage
2547	518	28	Zuid-Holland	's-Gravenhage
2548	518	28	Zuid-Holland	's-Gravenhage
2551	518	28	Zuid-Holland	's-Gravenhage
2552	518	28	Zuid-Holland	's-Gravenhage
2553	518	28	Zuid-Holland	's-Gravenhage
2554	518	28	Zuid-Holland	's-Gravenhage
2555	518	28	Zuid-Holland	's-Gravenhage
2561	518	28	Zuid-Holland	's-Gravenhage
2562	518	28	Zuid-Holland	's-Gravenhage
2563	518	28	Zuid-Holland	's-Gravenhage
2564	518	28	Zuid-Holland	's-Gravenhage
2565	518	28	Zuid-Holland	's-Gravenhage
2566	518	28	Zuid-Holland	's-Gravenhage
2571	518	28	Zuid-Holland	's-Gravenhage
2572	518	28	Zuid-Holland	's-Gravenhage
2573	518	28	Zuid-Holland	's-Gravenhage
2574	518	28	Zuid-Holland	's-Gravenhage
2581	518	28	Zuid-Holland	's-Gravenhage
2582	518	28	Zuid-Holland	's-Gravenhage
2583	518	28	Zuid-Holland	's-Gravenhage
2584	518	28	Zuid-Holland	's-Gravenhage
2585	518	28	Zuid-Holland	's-Gravenhage
2586	518	28	Zuid-Holland	's-Gravenhage
2587	518	28	Zuid-Holland	's-Gravenhage
2591	518	28	Zuid-Holland	's-Gravenhage
2592	518	28	Zuid-Holland	's-Gravenhage
2593	518	28	Zuid-Holland	's-Gravenhage
2594	518	28	Zuid-Holland	's-Gravenhage
2595	518	28	Zuid-Holland	's-Gravenhage
2596	518	28	Zuid-Holland	's-Gravenhage
2597	518	28	Zuid-Holland	's-Gravenhage
2611	503	28	Zuid-Holland	Delft
2612	503	28	Zuid-Holland	Delft
2613	503	28	Zuid-Holland	Delft
2614	503	28	Zuid-Holland	Delft
2616	503	28	Zuid-Holland	Delft
2622	503	28	Zuid-Holland	Delft
2623	503	28	Zuid-Holland	Delft
2624	503	28	Zuid-Holland	Delft
2625	503	28	Zuid-Holland	Delft
2626	503	28	Zuid-Holland	Delft
2627	503	28	Zuid-Holland	Delft
2628	503	28	Zuid-Holland	Delft
2629	503	28	Zuid-Holland	Delft
2631	1926	28	Zuid-Holland	Pijnacker-Nootdorp
2632	1926	28	Zuid-Holland	Pijnacker-Nootdorp
2635	1842	28	Zuid-Holland	Midden-Delfland
2636	1842	28	Zuid-Holland	Midden-Delfland
2641	1926	28	Zuid-Holland	Pijnacker-Nootdorp
2642	1926	28	Zuid-Holland	Pijnacker-Nootdorp
2643	1926	28	Zuid-Holland	Pijnacker-Nootdorp
2645	1926	28	Zuid-Holland	Pijnacker-Nootdorp
2651	1621	28	Zuid-Holland	Lansingerland
2652	1621	28	Zuid-Holland	Lansingerland
2661	1621	28	Zuid-Holland	Lansingerland
2662	1621	28	Zuid-Holland	Lansingerland
2665	1621	28	Zuid-Holland	Lansingerland
2671	1783	28	Zuid-Holland	Westland
2672	1783	28	Zuid-Holland	Westland
2673	1783	28	Zuid-Holland	Westland
2675	1783	28	Zuid-Holland	Westland
2676	1783	28	Zuid-Holland	Westland
2678	1783	28	Zuid-Holland	Westland
2681	1783	28	Zuid-Holland	Westland
2684	1783	28	Zuid-Holland	Westland
2685	1783	28	Zuid-Holland	Westland
2691	1783	28	Zuid-Holland	Westland
2692	1783	28	Zuid-Holland	Westland
2693	1783	28	Zuid-Holland	Westland
2694	1783	28	Zuid-Holland	Westland
2711	637	28	Zuid-Holland	Zoetermeer
2712	637	28	Zuid-Holland	Zoetermeer
2713	637	28	Zuid-Holland	Zoetermeer
2715	637	28	Zuid-Holland	Zoetermeer
2716	637	28	Zuid-Holland	Zoetermeer
2717	637	28	Zuid-Holland	Zoetermeer
2718	637	28	Zuid-Holland	Zoetermeer
2719	637	28	Zuid-Holland	Zoetermeer
2721	637	28	Zuid-Holland	Zoetermeer
2722	637	28	Zuid-Holland	Zoetermeer
2723	637	28	Zuid-Holland	Zoetermeer
2724	637	28	Zuid-Holland	Zoetermeer
2725	637	28	Zuid-Holland	Zoetermeer
2726	637	28	Zuid-Holland	Zoetermeer
2727	637	28	Zuid-Holland	Zoetermeer
2728	637	28	Zuid-Holland	Zoetermeer
2729	637	28	Zuid-Holland	Zoetermeer
2731	484	28	Zuid-Holland	Alphen aan den Rijn
2735	638	28	Zuid-Holland	Zoeterwoude
2741	627	28	Zuid-Holland	Waddinxveen
2742	627	28	Zuid-Holland	Waddinxveen
2743	627	28	Zuid-Holland	Waddinxveen
2751	1892	28	Zuid-Holland	Zuidplas
2752	1892	28	Zuid-Holland	Zuidplas
2761	1892	28	Zuid-Holland	Zuidplas
2771	484	28	Zuid-Holland	Alphen aan den Rijn
2801	513	28	Zuid-Holland	Gouda
2802	513	28	Zuid-Holland	Gouda
2803	513	28	Zuid-Holland	Gouda
2804	513	28	Zuid-Holland	Gouda
2805	513	28	Zuid-Holland	Gouda
2806	513	28	Zuid-Holland	Gouda
2807	513	28	Zuid-Holland	Gouda
2808	513	28	Zuid-Holland	Gouda
2809	513	28	Zuid-Holland	Gouda
2811	1901	28	Zuid-Holland	Bodegraven-Reeuwijk
2821	1931	28	Zuid-Holland	Krimpenerwaard
2825	1931	28	Zuid-Holland	Krimpenerwaard
2831	1931	28	Zuid-Holland	Krimpenerwaard
2841	1892	28	Zuid-Holland	Zuidplas
2851	1931	28	Zuid-Holland	Krimpenerwaard
2855	1931	28	Zuid-Holland	Krimpenerwaard
2861	1931	28	Zuid-Holland	Krimpenerwaard
2865	1931	28	Zuid-Holland	Krimpenerwaard
2871	1931	28	Zuid-Holland	Krimpenerwaard
2872	1931	28	Zuid-Holland	Krimpenerwaard
2901	502	28	Zuid-Holland	Capelle aan den IJssel
2902	502	28	Zuid-Holland	Capelle aan den IJssel
2903	502	28	Zuid-Holland	Capelle aan den IJssel
2904	502	28	Zuid-Holland	Capelle aan den IJssel
2905	502	28	Zuid-Holland	Capelle aan den IJssel
2906	502	28	Zuid-Holland	Capelle aan den IJssel
2907	502	28	Zuid-Holland	Capelle aan den IJssel
2908	502	28	Zuid-Holland	Capelle aan den IJssel
2909	502	28	Zuid-Holland	Capelle aan den IJssel
2911	1892	28	Zuid-Holland	Zuidplas
2912	1892	28	Zuid-Holland	Zuidplas
2913	1892	28	Zuid-Holland	Zuidplas
2914	1892	28	Zuid-Holland	Zuidplas
2921	542	28	Zuid-Holland	Krimpen aan den IJssel
2922	542	28	Zuid-Holland	Krimpen aan den IJssel
2923	542	28	Zuid-Holland	Krimpen aan den IJssel
2924	542	28	Zuid-Holland	Krimpen aan den IJssel
2925	542	28	Zuid-Holland	Krimpen aan den IJssel
2926	542	28	Zuid-Holland	Krimpen aan den IJssel
2931	1931	28	Zuid-Holland	Krimpenerwaard
2935	1931	28	Zuid-Holland	Krimpenerwaard
2941	1931	28	Zuid-Holland	Krimpenerwaard
2951	482	28	Zuid-Holland	Alblasserdam
2952	482	28	Zuid-Holland	Alblasserdam
2953	482	28	Zuid-Holland	Alblasserdam
2954	482	28	Zuid-Holland	Alblasserdam
2957	1978	28	Zuid-Holland	Molenlanden
2959	1978	28	Zuid-Holland	Molenlanden
2961	1978	28	Zuid-Holland	Molenlanden
2964	1978	28	Zuid-Holland	Molenlanden
2965	1978	28	Zuid-Holland	Molenlanden
2967	1978	28	Zuid-Holland	Molenlanden
2968	1978	28	Zuid-Holland	Molenlanden
2969	1978	28	Zuid-Holland	Molenlanden
2971	1978	28	Zuid-Holland	Molenlanden
2973	1978	28	Zuid-Holland	Molenlanden
2974	1978	28	Zuid-Holland	Molenlanden
2975	1978	28	Zuid-Holland	Molenlanden
2977	1978	28	Zuid-Holland	Molenlanden
2981	597	28	Zuid-Holland	Ridderkerk
2982	597	28	Zuid-Holland	Ridderkerk
2983	597	28	Zuid-Holland	Ridderkerk
2984	597	28	Zuid-Holland	Ridderkerk
2985	597	28	Zuid-Holland	Ridderkerk
2986	597	28	Zuid-Holland	Ridderkerk
2987	597	28	Zuid-Holland	Ridderkerk
2988	597	28	Zuid-Holland	Ridderkerk
2989	597	28	Zuid-Holland	Ridderkerk
2991	489	28	Zuid-Holland	Barendrecht
2992	489	28	Zuid-Holland	Barendrecht
2993	489	28	Zuid-Holland	Barendrecht
2994	489	28	Zuid-Holland	Barendrecht
2995	642	28	Zuid-Holland	Zwijndrecht
3011	599	28	Zuid-Holland	Rotterdam
3012	599	28	Zuid-Holland	Rotterdam
3013	599	28	Zuid-Holland	Rotterdam
3014	599	28	Zuid-Holland	Rotterdam
3015	599	28	Zuid-Holland	Rotterdam
3016	599	28	Zuid-Holland	Rotterdam
3021	599	28	Zuid-Holland	Rotterdam
3022	599	28	Zuid-Holland	Rotterdam
3023	599	28	Zuid-Holland	Rotterdam
3024	599	28	Zuid-Holland	Rotterdam
3025	599	28	Zuid-Holland	Rotterdam
3026	599	28	Zuid-Holland	Rotterdam
3027	599	28	Zuid-Holland	Rotterdam
3028	599	28	Zuid-Holland	Rotterdam
3029	599	28	Zuid-Holland	Rotterdam
3031	599	28	Zuid-Holland	Rotterdam
3032	599	28	Zuid-Holland	Rotterdam
3033	599	28	Zuid-Holland	Rotterdam
3034	599	28	Zuid-Holland	Rotterdam
3035	599	28	Zuid-Holland	Rotterdam
3036	599	28	Zuid-Holland	Rotterdam
3037	599	28	Zuid-Holland	Rotterdam
3038	599	28	Zuid-Holland	Rotterdam
3039	599	28	Zuid-Holland	Rotterdam
3041	599	28	Zuid-Holland	Rotterdam
3042	599	28	Zuid-Holland	Rotterdam
3043	599	28	Zuid-Holland	Rotterdam
3044	599	28	Zuid-Holland	Rotterdam
3045	599	28	Zuid-Holland	Rotterdam
3046	599	28	Zuid-Holland	Rotterdam
3047	599	28	Zuid-Holland	Rotterdam
3051	599	28	Zuid-Holland	Rotterdam
3052	599	28	Zuid-Holland	Rotterdam
3053	599	28	Zuid-Holland	Rotterdam
3054	599	28	Zuid-Holland	Rotterdam
3055	599	28	Zuid-Holland	Rotterdam
3056	599	28	Zuid-Holland	Rotterdam
3059	599	28	Zuid-Holland	Rotterdam
3061	599	28	Zuid-Holland	Rotterdam
3062	599	28	Zuid-Holland	Rotterdam
3063	599	28	Zuid-Holland	Rotterdam
3064	599	28	Zuid-Holland	Rotterdam
3065	599	28	Zuid-Holland	Rotterdam
3066	599	28	Zuid-Holland	Rotterdam
3067	599	28	Zuid-Holland	Rotterdam
3068	599	28	Zuid-Holland	Rotterdam
3069	599	28	Zuid-Holland	Rotterdam
3071	599	28	Zuid-Holland	Rotterdam
3072	599	28	Zuid-Holland	Rotterdam
3073	599	28	Zuid-Holland	Rotterdam
3074	599	28	Zuid-Holland	Rotterdam
3075	599	28	Zuid-Holland	Rotterdam
3076	599	28	Zuid-Holland	Rotterdam
3077	599	28	Zuid-Holland	Rotterdam
3078	599	28	Zuid-Holland	Rotterdam
3079	599	28	Zuid-Holland	Rotterdam
3081	599	28	Zuid-Holland	Rotterdam
3082	599	28	Zuid-Holland	Rotterdam
3083	599	28	Zuid-Holland	Rotterdam
3084	599	28	Zuid-Holland	Rotterdam
3085	599	28	Zuid-Holland	Rotterdam
3086	599	28	Zuid-Holland	Rotterdam
3087	599	28	Zuid-Holland	Rotterdam
3088	599	28	Zuid-Holland	Rotterdam
3089	599	28	Zuid-Holland	Rotterdam
3111	606	28	Zuid-Holland	Schiedam
3112	606	28	Zuid-Holland	Schiedam
3113	606	28	Zuid-Holland	Schiedam
3114	606	28	Zuid-Holland	Schiedam
3115	606	28	Zuid-Holland	Schiedam
3116	606	28	Zuid-Holland	Schiedam
3117	606	28	Zuid-Holland	Schiedam
3118	606	28	Zuid-Holland	Schiedam
3119	606	28	Zuid-Holland	Schiedam
3121	606	28	Zuid-Holland	Schiedam
3122	606	28	Zuid-Holland	Schiedam
3123	606	28	Zuid-Holland	Schiedam
3124	606	28	Zuid-Holland	Schiedam
3125	606	28	Zuid-Holland	Schiedam
3131	622	28	Zuid-Holland	Vlaardingen
3132	622	28	Zuid-Holland	Vlaardingen
3133	622	28	Zuid-Holland	Vlaardingen
3134	622	28	Zuid-Holland	Vlaardingen
3135	622	28	Zuid-Holland	Vlaardingen
3136	622	28	Zuid-Holland	Vlaardingen
3137	622	28	Zuid-Holland	Vlaardingen
3138	622	28	Zuid-Holland	Vlaardingen
3141	556	28	Zuid-Holland	Maassluis
3142	556	28	Zuid-Holland	Maassluis
3143	556	28	Zuid-Holland	Maassluis
3144	556	28	Zuid-Holland	Maassluis
3145	556	28	Zuid-Holland	Maassluis
3146	556	28	Zuid-Holland	Maassluis
3147	556	28	Zuid-Holland	Maassluis
3151	599	28	Zuid-Holland	Rotterdam
3155	1842	28	Zuid-Holland	Midden-Delfland
3161	613	28	Zuid-Holland	Albrandswaard
3162	613	28	Zuid-Holland	Albrandswaard
3165	613	28	Zuid-Holland	Albrandswaard
3171	613	28	Zuid-Holland	Albrandswaard
3172	613	28	Zuid-Holland	Albrandswaard
3176	613	28	Zuid-Holland	Albrandswaard
3181	599	28	Zuid-Holland	Rotterdam
3191	599	28	Zuid-Holland	Rotterdam
3192	599	28	Zuid-Holland	Rotterdam
3193	599	28	Zuid-Holland	Rotterdam
3194	599	28	Zuid-Holland	Rotterdam
3195	599	28	Zuid-Holland	Rotterdam
3196	599	28	Zuid-Holland	Rotterdam
3197	599	28	Zuid-Holland	Rotterdam
3198	599	28	Zuid-Holland	Rotterdam
3199	599	28	Zuid-Holland	Rotterdam
3201	1930	28	Zuid-Holland	Nissewaard
3202	1930	28	Zuid-Holland	Nissewaard
3203	1930	28	Zuid-Holland	Nissewaard
3204	1930	28	Zuid-Holland	Nissewaard
3205	1930	28	Zuid-Holland	Nissewaard
3206	1930	28	Zuid-Holland	Nissewaard
3207	1930	28	Zuid-Holland	Nissewaard
3208	1930	28	Zuid-Holland	Nissewaard
3209	1930	28	Zuid-Holland	Nissewaard
3211	1930	28	Zuid-Holland	Nissewaard
3212	1930	28	Zuid-Holland	Nissewaard
3214	1930	28	Zuid-Holland	Nissewaard
3216	1930	28	Zuid-Holland	Nissewaard
3218	1930	28	Zuid-Holland	Nissewaard
3221	530	28	Zuid-Holland	Hellevoetsluis
3222	530	28	Zuid-Holland	Hellevoetsluis
3223	530	28	Zuid-Holland	Hellevoetsluis
3224	530	28	Zuid-Holland	Hellevoetsluis
3225	530	28	Zuid-Holland	Hellevoetsluis
3227	530	28	Zuid-Holland	Hellevoetsluis
3231	501	28	Zuid-Holland	Brielle
3232	501	28	Zuid-Holland	Brielle
3233	614	28	Zuid-Holland	Westvoorne
3234	614	28	Zuid-Holland	Westvoorne
3235	614	28	Zuid-Holland	Westvoorne
3237	501	28	Zuid-Holland	Brielle
3238	501	28	Zuid-Holland	Brielle
3241	1924	28	Zuid-Holland	Goeree-Overflakkee
3243	1924	28	Zuid-Holland	Goeree-Overflakkee
3244	1924	28	Zuid-Holland	Goeree-Overflakkee
3245	1924	28	Zuid-Holland	Goeree-Overflakkee
3247	1924	28	Zuid-Holland	Goeree-Overflakkee
3248	1924	28	Zuid-Holland	Goeree-Overflakkee
3249	1924	28	Zuid-Holland	Goeree-Overflakkee
3251	1924	28	Zuid-Holland	Goeree-Overflakkee
3252	1924	28	Zuid-Holland	Goeree-Overflakkee
3253	1924	28	Zuid-Holland	Goeree-Overflakkee
3255	1924	28	Zuid-Holland	Goeree-Overflakkee
3256	1924	28	Zuid-Holland	Goeree-Overflakkee
3257	1924	28	Zuid-Holland	Goeree-Overflakkee
3258	1924	28	Zuid-Holland	Goeree-Overflakkee
3261	1963	28	Zuid-Holland	Hoeksche Waard
3262	1963	28	Zuid-Holland	Hoeksche Waard
3263	1963	28	Zuid-Holland	Hoeksche Waard
3264	1963	28	Zuid-Holland	Hoeksche Waard
3265	1963	28	Zuid-Holland	Hoeksche Waard
3267	1963	28	Zuid-Holland	Hoeksche Waard
3271	1963	28	Zuid-Holland	Hoeksche Waard
3273	1963	28	Zuid-Holland	Hoeksche Waard
3274	1963	28	Zuid-Holland	Hoeksche Waard
3281	1963	28	Zuid-Holland	Hoeksche Waard
3284	1963	28	Zuid-Holland	Hoeksche Waard
3286	1963	28	Zuid-Holland	Hoeksche Waard
3291	1963	28	Zuid-Holland	Hoeksche Waard
3292	1963	28	Zuid-Holland	Hoeksche Waard
3293	1963	28	Zuid-Holland	Hoeksche Waard
3295	1963	28	Zuid-Holland	Hoeksche Waard
3297	1963	28	Zuid-Holland	Hoeksche Waard
3299	1963	28	Zuid-Holland	Hoeksche Waard
3311	505	28	Zuid-Holland	Dordrecht
3312	505	28	Zuid-Holland	Dordrecht
3313	505	28	Zuid-Holland	Dordrecht
3314	505	28	Zuid-Holland	Dordrecht
3315	505	28	Zuid-Holland	Dordrecht
3316	505	28	Zuid-Holland	Dordrecht
3317	505	28	Zuid-Holland	Dordrecht
3318	505	28	Zuid-Holland	Dordrecht
3319	505	28	Zuid-Holland	Dordrecht
3328	505	28	Zuid-Holland	Dordrecht
3329	505	28	Zuid-Holland	Dordrecht
3331	642	28	Zuid-Holland	Zwijndrecht
3332	642	28	Zuid-Holland	Zwijndrecht
3333	642	28	Zuid-Holland	Zwijndrecht
3334	642	28	Zuid-Holland	Zwijndrecht
3335	642	28	Zuid-Holland	Zwijndrecht
3336	642	28	Zuid-Holland	Zwijndrecht
3341	531	28	Zuid-Holland	Hendrik-Ido-Ambacht
3342	531	28	Zuid-Holland	Hendrik-Ido-Ambacht
3343	531	28	Zuid-Holland	Hendrik-Ido-Ambacht
3344	531	28	Zuid-Holland	Hendrik-Ido-Ambacht
3351	590	28	Zuid-Holland	Papendrecht
3352	590	28	Zuid-Holland	Papendrecht
3353	590	28	Zuid-Holland	Papendrecht
3354	590	28	Zuid-Holland	Papendrecht
3355	590	28	Zuid-Holland	Papendrecht
3356	590	28	Zuid-Holland	Papendrecht
3361	610	28	Zuid-Holland	Sliedrecht
3362	610	28	Zuid-Holland	Sliedrecht
3363	610	28	Zuid-Holland	Sliedrecht
3364	610	28	Zuid-Holland	Sliedrecht
3366	1978	28	Zuid-Holland	Molenlanden
3371	523	28	Zuid-Holland	Hardinxveld-Giessendam
3372	523	28	Zuid-Holland	Hardinxveld-Giessendam
3373	523	28	Zuid-Holland	Hardinxveld-Giessendam
3381	1978	28	Zuid-Holland	Molenlanden
3401	353	26	Utrecht	IJsselstein
3402	353	26	Utrecht	IJsselstein
3403	353	26	Utrecht	IJsselstein
3404	353	26	Utrecht	IJsselstein
3405	331	26	Utrecht	Lopik
3411	331	26	Utrecht	Lopik
3412	331	26	Utrecht	Lopik
3413	331	26	Utrecht	Lopik
3415	331	26	Utrecht	Lopik
3417	335	26	Utrecht	Montfoort
3421	589	26	Utrecht	Oudewater
3425	589	26	Utrecht	Oudewater
3431	356	26	Utrecht	Nieuwegein
3432	356	26	Utrecht	Nieuwegein
3433	356	26	Utrecht	Nieuwegein
3434	356	26	Utrecht	Nieuwegein
3435	356	26	Utrecht	Nieuwegein
3436	356	26	Utrecht	Nieuwegein
3437	356	26	Utrecht	Nieuwegein
3438	356	26	Utrecht	Nieuwegein
3439	356	26	Utrecht	Nieuwegein
3441	632	26	Utrecht	Woerden
3442	632	26	Utrecht	Woerden
3443	632	26	Utrecht	Woerden
3444	632	26	Utrecht	Woerden
3445	632	26	Utrecht	Woerden
3446	632	26	Utrecht	Woerden
3447	632	26	Utrecht	Woerden
3448	632	26	Utrecht	Woerden
3449	632	26	Utrecht	Woerden
3451	344	26	Utrecht	Utrecht
3452	344	26	Utrecht	Utrecht
3453	344	26	Utrecht	Utrecht
3454	344	26	Utrecht	Utrecht
3455	344	26	Utrecht	Utrecht
3461	335	26	Utrecht	Montfoort
3464	589	26	Utrecht	Oudewater
3465	1901	28	Zuid-Holland	Bodegraven-Reeuwijk
3466	1901	28	Zuid-Holland	Bodegraven-Reeuwijk
3467	589	26	Utrecht	Oudewater
3471	632	26	Utrecht	Woerden
3474	632	26	Utrecht	Woerden
3481	632	26	Utrecht	Woerden
3511	344	26	Utrecht	Utrecht
3512	344	26	Utrecht	Utrecht
3513	344	26	Utrecht	Utrecht
3514	344	26	Utrecht	Utrecht
3515	344	26	Utrecht	Utrecht
3521	344	26	Utrecht	Utrecht
3522	344	26	Utrecht	Utrecht
3523	344	26	Utrecht	Utrecht
3524	344	26	Utrecht	Utrecht
3525	344	26	Utrecht	Utrecht
3526	344	26	Utrecht	Utrecht
3527	344	26	Utrecht	Utrecht
3528	344	26	Utrecht	Utrecht
3531	344	26	Utrecht	Utrecht
3532	344	26	Utrecht	Utrecht
3533	344	26	Utrecht	Utrecht
3534	344	26	Utrecht	Utrecht
3541	344	26	Utrecht	Utrecht
3542	344	26	Utrecht	Utrecht
3543	344	26	Utrecht	Utrecht
3544	344	26	Utrecht	Utrecht
3545	344	26	Utrecht	Utrecht
3546	344	26	Utrecht	Utrecht
3551	344	26	Utrecht	Utrecht
3552	344	26	Utrecht	Utrecht
3553	344	26	Utrecht	Utrecht
3554	344	26	Utrecht	Utrecht
3555	344	26	Utrecht	Utrecht
3561	344	26	Utrecht	Utrecht
3562	344	26	Utrecht	Utrecht
3563	344	26	Utrecht	Utrecht
3564	344	26	Utrecht	Utrecht
3565	344	26	Utrecht	Utrecht
3566	344	26	Utrecht	Utrecht
3571	344	26	Utrecht	Utrecht
3572	344	26	Utrecht	Utrecht
3573	344	26	Utrecht	Utrecht
3581	344	26	Utrecht	Utrecht
3582	344	26	Utrecht	Utrecht
3583	344	26	Utrecht	Utrecht
3584	344	26	Utrecht	Utrecht
3585	344	26	Utrecht	Utrecht
3601	1904	26	Utrecht	Stichtse Vecht
3602	1904	26	Utrecht	Stichtse Vecht
3603	1904	26	Utrecht	Stichtse Vecht
3604	1904	26	Utrecht	Stichtse Vecht
3605	1904	26	Utrecht	Stichtse Vecht
3606	1904	26	Utrecht	Stichtse Vecht
3607	1904	26	Utrecht	Stichtse Vecht
3608	1904	26	Utrecht	Stichtse Vecht
3611	1904	26	Utrecht	Stichtse Vecht
3612	1904	26	Utrecht	Stichtse Vecht
3615	310	26	Utrecht	De Bilt
3621	1904	26	Utrecht	Stichtse Vecht
3625	1696	27	Noord-Holland	Wijdemeren
3626	1904	26	Utrecht	Stichtse Vecht
3628	1904	26	Utrecht	Stichtse Vecht
3631	1904	26	Utrecht	Stichtse Vecht
3632	1904	26	Utrecht	Stichtse Vecht
3633	1904	26	Utrecht	Stichtse Vecht
3634	1904	26	Utrecht	Stichtse Vecht
3641	736	26	Utrecht	De Ronde Venen
3642	736	26	Utrecht	De Ronde Venen
3643	736	26	Utrecht	De Ronde Venen
3645	736	26	Utrecht	De Ronde Venen
3646	736	26	Utrecht	De Ronde Venen
3648	736	26	Utrecht	De Ronde Venen
3651	569	28	Zuid-Holland	Nieuwkoop
3652	569	28	Zuid-Holland	Nieuwkoop
3653	569	28	Zuid-Holland	Nieuwkoop
3701	355	26	Utrecht	Zeist
3702	355	26	Utrecht	Zeist
3703	355	26	Utrecht	Zeist
3704	355	26	Utrecht	Zeist
3705	355	26	Utrecht	Zeist
3706	355	26	Utrecht	Zeist
3707	355	26	Utrecht	Zeist
3708	355	26	Utrecht	Zeist
3709	355	26	Utrecht	Zeist
3711	355	26	Utrecht	Zeist
3712	355	26	Utrecht	Zeist
3721	310	26	Utrecht	De Bilt
3722	310	26	Utrecht	De Bilt
3723	310	26	Utrecht	De Bilt
3731	310	26	Utrecht	De Bilt
3732	310	26	Utrecht	De Bilt
3734	355	26	Utrecht	Zeist
3735	355	26	Utrecht	Zeist
3737	310	26	Utrecht	De Bilt
3738	310	26	Utrecht	De Bilt
3739	310	26	Utrecht	De Bilt
3741	317	26	Utrecht	Eemnes
3742	308	26	Utrecht	Baarn
3743	308	26	Utrecht	Baarn
3744	308	26	Utrecht	Baarn
3749	308	26	Utrecht	Baarn
3751	313	26	Utrecht	Bunschoten
3752	313	26	Utrecht	Bunschoten
3754	317	26	Utrecht	Eemnes
3755	317	26	Utrecht	Eemnes
3761	342	26	Utrecht	Soest
3762	342	26	Utrecht	Soest
3763	342	26	Utrecht	Soest
3764	342	26	Utrecht	Soest
3765	342	26	Utrecht	Soest
3766	342	26	Utrecht	Soest
3768	342	26	Utrecht	Soest
3769	342	26	Utrecht	Soest
3771	203	25	Gelderland	Barneveld
3772	203	25	Gelderland	Barneveld
3773	203	25	Gelderland	Barneveld
3774	203	25	Gelderland	Barneveld
3775	203	25	Gelderland	Barneveld
3776	203	25	Gelderland	Barneveld
3781	203	25	Gelderland	Barneveld
3784	203	25	Gelderland	Barneveld
3785	203	25	Gelderland	Barneveld
3791	327	26	Utrecht	Leusden
3792	203	25	Gelderland	Barneveld
3794	203	25	Gelderland	Barneveld
3811	307	26	Utrecht	Amersfoort
3812	307	26	Utrecht	Amersfoort
3813	307	26	Utrecht	Amersfoort
3814	307	26	Utrecht	Amersfoort
3815	307	26	Utrecht	Amersfoort
3816	307	26	Utrecht	Amersfoort
3817	307	26	Utrecht	Amersfoort
3818	307	26	Utrecht	Amersfoort
3819	307	26	Utrecht	Amersfoort
3821	307	26	Utrecht	Amersfoort
3822	307	26	Utrecht	Amersfoort
3823	307	26	Utrecht	Amersfoort
3824	307	26	Utrecht	Amersfoort
3825	307	26	Utrecht	Amersfoort
3826	307	26	Utrecht	Amersfoort
3828	307	26	Utrecht	Amersfoort
3829	307	26	Utrecht	Amersfoort
3831	327	26	Utrecht	Leusden
3832	327	26	Utrecht	Leusden
3833	327	26	Utrecht	Leusden
3834	327	26	Utrecht	Leusden
3835	327	26	Utrecht	Leusden
3836	307	26	Utrecht	Amersfoort
3841	243	25	Gelderland	Harderwijk
3842	243	25	Gelderland	Harderwijk
3843	243	25	Gelderland	Harderwijk
3844	243	25	Gelderland	Harderwijk
3845	243	25	Gelderland	Harderwijk
3846	243	25	Gelderland	Harderwijk
3847	243	25	Gelderland	Harderwijk
3848	243	25	Gelderland	Harderwijk
3849	243	25	Gelderland	Harderwijk
3851	233	25	Gelderland	Ermelo
3852	233	25	Gelderland	Ermelo
3853	233	25	Gelderland	Ermelo
3861	267	25	Gelderland	Nijkerk
